"Customer ID","Country","TotalSpent","InvoiceCount","UniqueProducts","TotalQuantity","FirstPurchaseDate","LastPurchaseDate"
16701.0,United Kingdom,9614.59,34,154,10817,"2009-12-01 19:19:00","2011-12-01 11:10:00"
14135.0,United Kingdom,9605.05,25,138,9332,"2009-12-02 08:58:00","2011-12-08 11:38:00"
17049.0,United Kingdom,9593.78,25,321,4217,"2010-03-04 10:23:00","2011-12-07 10:48:00"
17315.0,United Kingdom,9558.55,49,385,5091,"2010-09-27 12:45:00","2011-12-09 11:58:00"
14091.0,United Kingdom,9530.08,2,13,3316,"2010-01-10 13:41:00","2010-02-23 15:17:00"
13267.0,United Kingdom,9512.21,50,153,4035,"2009-12-07 16:56:00","2011-12-07 11:12:00"
14060.0,United Kingdom,9503.14,32,100,8105,"2010-03-11 09:47:00","2011-12-05 12:29:00"
12539.0,Spain,9498.9,8,277,4534,"2009-12-23 13:00:00","2011-11-17 13:30:00"
13174.0,United Kingdom,9494.84,12,602,4541,"2009-12-04 15:40:00","2011-11-23 14:35:00"
13735.0,United Kingdom,9472.81,22,362,4070,"2009-12-13 13:31:00","2011-11-15 11:14:00"
17811.0,United Kingdom,9448.53,60,538,5277,"2010-09-20 11:24:00","2011-12-05 13:46:00"
15727.0,United Kingdom,9445.51,15,426,5942,"2010-01-24 12:12:00","2011-11-23 12:36:00"
14439.0,Greece,9443.04,5,105,2244,"2010-01-21 14:01:00","2011-01-24 11:39:00"
13999.0,United Kingdom,9438.01,36,174,5023,"2009-12-05 12:42:00","2011-11-29 13:40:00"
17757.0,United Kingdom,9342.84,60,362,5104,"2010-01-13 15:56:00","2011-12-08 15:31:00"
17504.0,United Kingdom,9313.37,19,244,5309,"2010-02-08 09:22:00","2011-05-17 12:59:00"
15981.0,United Kingdom,9268.07,27,152,4778,"2010-03-29 10:07:00","2011-11-15 08:00:00"
13758.0,United Kingdom,9263.14,19,215,5059,"2009-12-01 10:06:00","2011-11-28 11:11:00"
15570.0,United Kingdom,9246.99,27,442,4269,"2010-03-28 14:04:00","2011-12-02 14:47:00"
16550.0,United Kingdom,9169.32,29,274,5666,"2009-12-02 11:24:00","2011-08-23 11:12:00"
14367.0,United Kingdom,9167.82,19,270,4410,"2011-03-08 14:12:00","2011-12-01 13:19:00"
12747.0,United Kingdom,9164.59,32,85,2733,"2009-12-07 13:23:00","2011-12-07 14:34:00"
13756.0,United Kingdom,9147.2,25,142,5415,"2009-12-15 15:18:00","2011-12-07 16:44:00"
15249.0,United Kingdom,9147.15,21,304,4947,"2010-03-26 14:51:00","2011-11-08 11:45:00"
17068.0,United Kingdom,9126.43,49,250,4422,"2010-03-28 14:26:00","2011-11-27 13:14:00"
13162.0,United Kingdom,9116.94,19,186,5668,"2009-12-04 13:59:00","2011-08-09 15:59:00"
15260.0,United Kingdom,9098.38,30,187,4685,"2009-12-06 11:45:00","2011-08-31 13:55:00"
16709.0,United Kingdom,9087.46,14,220,3276,"2009-12-09 13:16:00","2011-09-16 10:56:00"
16700.0,United Kingdom,9084.06,31,263,6863,"2009-12-02 10:51:00","2011-12-01 11:00:00"
15939.0,United Kingdom,9047.64,17,52,6257,"2010-11-30 12:07:00","2011-09-11 11:30:00"
15150.0,United Kingdom,8990.58,14,495,6158,"2010-06-14 12:01:00","2011-11-22 12:52:00"
16186.0,United Kingdom,8983.91,30,172,6797,"2009-12-09 15:36:00","2011-11-17 12:43:00"
15867.0,United Kingdom,8974.85,35,549,5122,"2009-12-14 15:16:00","2011-12-04 13:37:00"
16722.0,United Kingdom,8967.83,26,145,8567,"2009-12-03 19:23:00","2011-11-22 13:28:00"
13555.0,United Kingdom,8906.34,16,264,4808,"2010-01-19 13:20:00","2011-09-27 12:36:00"
14292.0,United Kingdom,8887.9,27,124,3373,"2009-12-01 12:19:00","2011-12-02 11:50:00"
17576.0,United Kingdom,8885.66,45,417,4695,"2009-12-03 16:11:00","2011-12-01 18:12:00"
14709.0,United Kingdom,8866.48,27,105,4138,"2009-12-05 15:26:00","2011-11-24 15:41:00"
13269.0,United Kingdom,8861.39,30,239,6559,"2009-12-02 11:47:00","2011-12-08 14:53:00"
15903.0,United Kingdom,8859.82,15,58,3917,"2009-12-08 17:04:00","2011-11-30 08:08:00"
16532.0,United Kingdom,8756.64,5,2,2544,"2010-03-29 10:26:00","2011-11-22 11:08:00"
13069.0,United Kingdom,8747.47,42,574,14696,"2010-06-14 14:27:00","2011-12-09 08:39:00"
12359.0,Cyprus,8714.89,14,305,2526,"2009-12-05 13:32:00","2011-12-02 11:21:00"
13263.0,United Kingdom,8704.69,39,507,5390,"2010-10-22 17:07:00","2011-12-08 13:59:00"
15502.0,United Kingdom,8673.53,27,232,5366,"2010-06-03 11:12:00","2011-11-24 12:48:00"
15984.0,United Kingdom,8671.12,32,458,6064,"2009-12-01 13:38:00","2011-12-07 12:16:00"
18041.0,United Kingdom,8669.65,40,465,7562,"2010-01-14 10:04:00","2011-11-28 11:39:00"
15497.0,United Kingdom,8643.46,11,66,2932,"2009-12-18 15:08:00","2011-11-22 11:51:00"
12957.0,United Kingdom,8628.42,21,402,4661,"2009-12-11 12:01:00","2011-12-05 16:32:00"
15955.0,United Kingdom,8622.61,25,223,4198,"2010-02-23 16:36:00","2011-11-15 14:15:00"
16945.0,United Kingdom,8530.66,35,231,5875,"2009-12-09 11:33:00","2011-11-18 11:39:00"
17396.0,United Kingdom,8529.6,16,29,2325,"2010-09-24 13:04:00","2011-10-31 14:12:00"
12798.0,Japan,8510.93,4,27,8455,"2010-10-14 12:27:00","2011-11-29 15:52:00"
13047.0,United Kingdom,8466.72,42,192,3376,"2009-12-16 11:43:00","2011-11-08 12:10:00"
13448.0,United Kingdom,8447.75,19,321,4380,"2009-12-06 12:14:00","2011-11-23 12:33:00"
13715.0,United Kingdom,8438.34,21,277,4919,"2010-03-11 15:33:00","2011-03-03 19:21:00"
13209.0,United Kingdom,8438.06,16,284,5760,"2010-01-24 14:30:00","2011-11-09 13:54:00"
14160.0,United Kingdom,8421.47,7,80,4661,"2010-01-10 12:06:00","2010-04-08 14:30:00"
14286.0,United Kingdom,8396.7,12,270,8695,"2009-12-04 08:40:00","2011-11-16 10:34:00"
18139.0,United Kingdom,8393.22,8,36,5461,"2011-11-21 14:06:00","2011-11-22 16:18:00"
15786.0,United Kingdom,8392.85,9,358,5893,"2010-06-21 10:13:00","2011-10-27 10:53:00"
15298.0,United Kingdom,8356.03,29,200,5894,"2009-12-08 17:04:00","2011-12-07 17:17:00"
14057.0,United Kingdom,8338.28,23,244,6317,"2009-12-03 13:17:00","2011-11-16 10:32:00"
15281.0,United Kingdom,8317.62,22,428,5181,"2010-10-08 12:14:00","2011-10-12 09:10:00"
17686.0,United Kingdom,8296.81,9,283,3583,"2010-06-24 09:49:00","2011-12-02 15:39:00"
14676.0,United Kingdom,8285.49,16,77,8744,"2010-03-10 09:30:00","2011-11-08 13:29:00"
15034.0,United Kingdom,8282.45,17,416,4777,"2010-05-11 13:30:00","2011-11-24 12:11:00"
13206.0,United Kingdom,8280.13,15,395,6878,"2009-12-07 13:48:00","2010-11-04 16:50:00"
12637.0,France,8271.66,14,295,4272,"2010-06-14 13:36:00","2011-10-03 13:46:00"
15998.0,United Kingdom,8220.39,21,682,5353,"2009-12-01 11:45:00","2011-11-03 12:45:00"
14146.0,United Kingdom,8208.87,13,337,5229,"2010-01-13 16:04:00","2011-12-01 10:18:00"
17365.0,United Kingdom,8205.83,16,397,8053,"2010-02-01 10:22:00","2011-11-27 12:13:00"
17611.0,United Kingdom,8205.38,35,724,5283,"2009-12-01 13:29:00","2011-12-06 09:46:00"
13139.0,United Kingdom,8193.83,9,214,4607,"2010-09-28 09:12:00","2011-11-23 13:54:00"
13381.0,United Kingdom,8185.02,15,155,5108,"2009-12-01 15:18:00","2011-11-18 16:59:00"
14395.0,United Kingdom,8160.81,24,320,4066,"2010-04-18 13:12:00","2011-12-07 14:34:00"
14030.0,United Kingdom,8145.59,22,594,4296,"2009-12-01 13:38:00","2011-11-21 16:48:00"
15544.0,United Kingdom,8134.12,26,175,7006,"2010-01-28 14:39:00","2011-12-01 09:16:00"
14525.0,United Kingdom,8129.81,21,340,5201,"2009-12-13 14:01:00","2011-12-01 08:53:00"
14056.0,United Kingdom,8124.4,29,321,4232,"2011-02-28 15:19:00","2011-12-08 13:36:00"
13148.0,United Kingdom,8123.6,36,457,4390,"2009-12-07 15:26:00","2011-11-10 15:23:00"
13869.0,United Kingdom,8111.57,10,502,4358,"2010-01-17 14:53:00","2011-08-08 13:53:00"
15482.0,United Kingdom,8107.83,24,74,4509,"2009-12-02 16:59:00","2011-11-24 10:46:00"
16672.0,United Kingdom,8093.59,23,23,2812,"2011-03-18 10:15:00","2011-12-07 16:29:00"
17017.0,United Kingdom,8087.41,41,121,10501,"2009-12-03 13:22:00","2011-12-07 09:32:00"
13426.0,United Kingdom,8076.76,24,163,4847,"2009-12-09 15:16:00","2011-12-09 08:59:00"
12720.0,Germany,8047.88,41,263,6240,"2010-07-21 09:46:00","2011-12-07 08:03:00"
17593.0,United Kingdom,8044.0,15,311,5587,"2009-12-04 14:35:00","2011-12-06 10:30:00"
12431.0,Australia,7986.98,27,137,3380,"2010-03-04 09:51:00","2011-11-04 11:55:00"
16767.0,United Kingdom,7971.8,16,209,7097,"2010-04-28 16:49:00","2011-11-09 09:42:00"
12380.0,Belgium,7888.0,15,156,3325,"2010-02-15 12:05:00","2011-11-18 11:27:00"
12643.0,France,7880.9,14,14,4477,"2010-04-07 14:16:00","2011-08-03 12:56:00"
12428.0,Finland,7877.2,12,258,3503,"2011-03-01 09:33:00","2011-11-14 08:22:00"
12867.0,United Kingdom,7862.69,16,366,7915,"2009-12-16 16:25:00","2011-11-13 15:30:00"
14282.0,United Kingdom,7844.66,26,100,5474,"2010-02-15 11:22:00","2011-12-06 17:04:00"
14291.0,United Kingdom,7844.4,25,241,6140,"2009-12-09 10:46:00","2011-12-08 10:26:00"
16303.0,United Kingdom,7823.72,9,156,3816,"2010-03-18 14:12:00","2011-11-14 10:49:00"
13871.0,United Kingdom,7804.95,21,183,3462,"2009-12-20 13:09:00","2011-11-17 10:49:00"
17409.0,United Kingdom,7793.51,10,50,4089,"2009-12-11 12:17:00","2011-06-08 10:36:00"
16670.0,United Kingdom,7786.66,33,260,4451,"2009-12-10 15:28:00","2011-11-23 09:34:00"
17238.0,United Kingdom,7783.1,32,486,3720,"2009-12-01 10:59:00","2011-12-07 11:35:00"
17091.0,United Kingdom,7777.5,23,243,3839,"2009-12-01 13:40:00","2011-12-07 10:43:00"
17085.0,United Kingdom,7757.41,32,411,3555,"2009-12-06 12:16:00","2011-08-08 14:15:00"
17730.0,United Kingdom,7757.35,23,178,5283,"2010-04-29 11:48:00","2011-12-06 15:43:00"
17739.0,United Kingdom,7718.14,20,56,2327,"2009-12-07 10:48:00","2011-11-28 09:12:00"
13137.0,United Kingdom,7667.37,17,629,4293,"2010-07-25 15:40:00","2011-11-29 12:09:00"
16592.0,United Kingdom,7624.46,34,221,5424,"2009-12-18 15:57:00","2011-12-05 13:49:00"
16556.0,United Kingdom,7610.23,24,282,4329,"2009-12-07 10:51:00","2011-10-04 11:36:00"
17426.0,United Kingdom,7606.37,17,254,5090,"2010-02-17 13:39:00","2011-12-05 16:12:00"
13373.0,United Kingdom,7587.19,6,292,4263,"2009-12-06 12:34:00","2011-10-10 10:51:00"
15046.0,United Kingdom,7583.38,28,248,4530,"2010-01-14 14:29:00","2011-11-30 15:50:00"
14159.0,United Kingdom,7571.88,25,707,6368,"2009-12-03 12:31:00","2011-11-20 12:36:00"
15301.0,United Kingdom,7561.21,19,231,4283,"2010-09-15 15:41:00","2011-10-20 09:57:00"
13141.0,United Kingdom,7536.63,21,285,5134,"2009-12-09 13:34:00","2011-09-16 09:54:00"
13709.0,United Kingdom,7512.81,22,296,4115,"2010-01-11 10:40:00","2011-12-06 10:28:00"
17690.0,United Kingdom,7438.6,21,237,3120,"2010-02-03 14:26:00","2011-11-09 15:17:00"
16242.0,United Kingdom,7433.3,18,348,3946,"2010-03-15 16:02:00","2011-12-01 15:12:00"
15179.0,United Kingdom,7426.82,17,229,5363,"2009-12-03 12:27:00","2011-11-21 12:53:00"
14800.0,United Kingdom,7415.59,23,338,6844,"2010-09-30 14:38:00","2011-10-23 12:46:00"
12841.0,United Kingdom,7390.48,42,307,5339,"2010-07-08 15:38:00","2011-12-05 11:13:00"
17696.0,United Kingdom,7380.89,48,192,5749,"2009-12-10 17:09:00","2011-11-01 13:43:00"
14243.0,United Kingdom,7365.36,23,235,3666,"2010-08-20 13:41:00","2011-12-01 11:12:00"
14175.0,United Kingdom,7350.44,17,238,2920,"2010-03-22 10:43:00","2011-10-19 13:42:00"
17602.0,United Kingdom,7337.43,18,450,5914,"2010-03-30 17:25:00","2011-12-07 13:53:00"
13534.0,United Kingdom,7324.5,60,164,3708,"2010-07-07 15:00:00","2011-12-07 14:52:00"
15622.0,United Kingdom,7318.08,30,332,3961,"2010-01-07 13:24:00","2011-12-06 14:57:00"
13815.0,Germany,7285.79,10,203,5358,"2010-02-12 10:26:00","2011-11-17 14:19:00"
16253.0,United Kingdom,7276.91,9,220,5964,"2009-12-08 17:24:00","2011-11-08 11:23:00"
13082.0,United Kingdom,7268.92,25,100,8413,"2009-12-22 15:37:00","2011-08-05 16:16:00"
15299.0,United Kingdom,7243.62,15,10,5443,"2009-12-01 12:11:00","2011-10-03 14:19:00"
14092.0,United Kingdom,7209.74,27,169,3599,"2009-12-16 16:24:00","2011-12-02 12:13:00"
15270.0,United Kingdom,7193.99,31,66,3632,"2009-12-17 15:02:00","2011-11-24 09:24:00"
14688.0,United Kingdom,7190.08,34,197,5181,"2010-09-09 12:35:00","2011-12-02 12:26:00"
16745.0,United Kingdom,7170.7,18,148,6727,"2011-02-01 11:31:00","2011-09-14 11:58:00"
14841.0,United Kingdom,7163.0,14,196,4164,"2009-12-02 16:49:00","2011-10-17 15:03:00"
13451.0,United Kingdom,7119.97,13,562,5259,"2010-03-21 16:01:00","2011-11-13 15:58:00"
17965.0,United Kingdom,7117.78,33,590,4499,"2009-12-14 13:19:00","2011-11-02 09:31:00"
17231.0,United Kingdom,7091.07,35,510,3720,"2009-12-07 16:38:00","2011-11-27 15:18:00"
16729.0,United Kingdom,7076.28,26,235,5769,"2011-04-12 14:22:00","2011-11-03 19:11:00"
13183.0,United Kingdom,7010.88,18,64,4001,"2010-03-14 12:32:00","2011-12-02 10:30:00"
13831.0,United Kingdom,7009.18,20,121,2553,"2009-12-10 14:50:00","2011-11-23 15:41:00"
14145.0,United Kingdom,7006.05,8,11,1535,"2010-04-08 09:47:00","2011-10-24 12:10:00"
12429.0,Denmark,6997.53,8,108,3026,"2010-06-11 13:28:00","2011-11-30 17:22:00"
17769.0,United Kingdom,6994.66,21,331,3127,"2010-01-19 11:33:00","2011-11-27 11:18:00"
13983.0,United Kingdom,6993.41,30,240,4043,"2009-12-09 13:53:00","2011-11-10 11:06:00"
12712.0,Germany,6979.66,28,127,2301,"2009-12-09 10:46:00","2011-11-17 09:15:00"
12662.0,Germany,6949.17,22,163,3560,"2010-04-01 09:50:00","2011-12-09 11:59:00"
15950.0,United Kingdom,6938.51,13,226,3330,"2010-01-26 10:54:00","2011-12-08 10:34:00"
17975.0,United Kingdom,6927.68,26,243,2254,"2010-08-06 11:24:00","2011-11-24 13:27:00"
16265.0,United Kingdom,6893.62,15,192,3189,"2010-10-28 15:18:00","2011-11-30 16:41:00"
15129.0,United Kingdom,6860.18,23,86,4002,"2010-04-08 17:15:00","2011-10-20 14:40:00"
18231.0,United Kingdom,6848.17,30,218,2908,"2010-01-10 12:13:00","2011-05-31 14:18:00"
16570.0,United Kingdom,6841.82,31,117,4140,"2009-12-03 17:38:00","2011-12-01 08:56:00"
16187.0,United Kingdom,6841.24,17,160,5004,"2011-02-28 13:34:00","2011-11-08 09:50:00"
16170.0,United Kingdom,6813.67,25,254,6031,"2010-02-18 13:50:00","2011-10-20 08:21:00"
12830.0,United Kingdom,6748.4,7,14,9847,"2011-06-21 10:53:00","2011-11-02 11:54:00"
14401.0,United Kingdom,6703.4,25,171,6379,"2009-12-14 13:22:00","2011-12-05 13:30:00"
12913.0,United Kingdom,6700.86,13,52,3232,"2009-12-01 12:18:00","2011-12-05 12:11:00"
14461.0,United Kingdom,6697.6,14,515,3025,"2010-01-18 12:48:00","2011-07-14 17:11:00"
14702.0,United Kingdom,6695.72,32,338,3061,"2009-12-10 20:22:00","2011-12-08 19:29:00"
16497.0,United Kingdom,6695.28,23,239,3050,"2009-12-03 14:11:00","2011-10-21 10:55:00"
16145.0,United Kingdom,6693.6,29,217,5183,"2010-05-04 13:31:00","2011-12-01 10:33:00"
15750.0,United Kingdom,6692.55,24,390,4565,"2009-12-01 16:26:00","2011-12-07 12:34:00"
13993.0,United Kingdom,6690.36,24,110,2120,"2009-12-03 11:57:00","2011-11-07 13:00:00"
14844.0,United Kingdom,6688.43,12,159,4365,"2010-04-12 12:50:00","2011-10-07 10:41:00"
13520.0,Switzerland,6680.65,15,81,3225,"2009-12-17 11:11:00","2011-10-12 10:20:00"
15521.0,United Kingdom,6674.44,24,186,4350,"2010-01-05 10:19:00","2011-11-03 13:52:00"
18118.0,United Kingdom,6670.07,35,444,3410,"2010-11-23 13:36:00","2011-11-29 11:32:00"
17001.0,United Kingdom,6640.8,19,108,3782,"2010-03-25 12:41:00","2011-12-09 09:38:00"
13953.0,United Kingdom,6640.68,12,8,5224,"2009-12-11 12:58:00","2011-12-02 16:04:00"
13384.0,United Kingdom,6635.09,15,192,4130,"2010-07-27 12:22:00","2011-11-09 11:04:00"
17700.0,United Kingdom,6630.87,17,259,3459,"2009-12-01 11:37:00","2011-11-23 11:51:00"
16401.0,United Kingdom,6628.99,39,110,5910,"2010-06-02 13:13:00","2011-12-08 18:15:00"
13552.0,United Kingdom,6618.63,32,162,2586,"2010-02-19 13:28:00","2011-10-04 15:19:00"
12613.0,Germany,6591.52,13,219,4043,"2009-12-14 13:10:00","2011-11-08 13:30:00"
14388.0,United Kingdom,6589.3,20,184,4336,"2010-01-20 11:54:00","2011-12-01 11:13:00"
17819.0,United Kingdom,6568.72,13,66,1845,"2009-12-13 15:24:00","2011-09-29 10:52:00"
15321.0,United Kingdom,6560.65,18,243,3614,"2009-12-17 18:46:00","2011-10-21 13:58:00"
15332.0,Lithuania,6553.74,6,113,2958,"2010-07-14 13:01:00","2010-12-08 14:43:00"
12836.0,United Kingdom,6546.47,17,280,2232,"2009-12-01 14:19:00","2011-10-11 15:10:00"
15980.0,United Kingdom,6546.28,9,101,4826,"2010-06-01 14:40:00","2011-09-12 09:41:00"
14440.0,United Kingdom,6526.83,15,63,1745,"2009-12-02 12:13:00","2011-12-01 15:42:00"
14855.0,United Kingdom,6520.3,7,168,3510,"2010-04-08 10:30:00","2011-08-12 14:02:00"
16655.0,United Kingdom,6513.27,14,409,4012,"2010-01-31 15:40:00","2011-11-22 11:25:00"
14221.0,United Kingdom,6506.59,19,167,3806,"2009-12-04 10:28:00","2011-10-28 13:42:00"
12823.0,United Kingdom,6501.5,18,1,930,"2010-01-29 12:52:00","2011-09-26 07:35:00"
18061.0,United Kingdom,6480.47,29,30,3606,"2009-12-04 11:36:00","2011-11-18 11:20:00"
17419.0,United Kingdom,6474.92,20,203,3083,"2010-01-25 13:19:00","2011-11-28 13:47:00"
13015.0,United Kingdom,6465.72,14,260,3463,"2010-04-15 16:35:00","2011-10-17 13:19:00"
14766.0,United Kingdom,6431.98,14,251,4001,"2010-06-06 11:11:00","2011-12-01 16:05:00"
15673.0,United Kingdom,6409.84,10,177,3360,"2010-02-22 14:28:00","2011-09-12 16:12:00"
12779.0,Poland,6406.76,21,142,3472,"2009-12-03 07:25:00","2011-11-18 17:10:00"
12755.0,Japan,6406.35,22,38,2521,"2009-12-02 10:55:00","2011-04-04 10:12:00"
12626.0,Germany,6388.35,13,232,3350,"2011-01-17 11:01:00","2011-11-16 16:06:00"
12356.0,Portugal,6373.68,6,104,3417,"2010-10-11 09:42:00","2011-11-17 08:40:00"
14562.0,United Kingdom,6363.85,30,247,2440,"2010-02-07 14:10:00","2011-12-06 11:05:00"
12843.0,United Kingdom,6345.61,34,130,2900,"2009-12-13 11:41:00","2011-10-05 12:09:00"
13883.0,United Kingdom,6342.74,26,202,3493,"2009-12-08 17:26:00","2011-12-08 19:20:00"
16710.0,United Kingdom,6336.34,23,541,4398,"2009-12-04 13:41:00","2011-11-20 14:50:00"
12749.0,United Kingdom,6328.49,16,261,2271,"2010-07-06 15:05:00","2011-12-06 09:56:00"
14227.0,United Kingdom,6327.31,22,246,4036,"2010-02-08 09:38:00","2011-11-13 15:48:00"
13394.0,United Kingdom,6323.88,24,256,5157,"2009-12-01 11:58:00","2011-12-08 11:36:00"
14390.0,United Kingdom,6323.33,18,197,2896,"2010-10-10 14:30:00","2011-11-29 13:49:00"
18094.0,United Kingdom,6322.62,15,56,4128,"2009-12-11 13:57:00","2011-09-19 09:28:00"
12656.0,France,6320.78,12,174,2841,"2010-05-26 09:00:00","2011-11-22 13:42:00"
13230.0,United Kingdom,6317.22,31,653,3514,"2010-03-18 20:02:00","2011-12-05 16:03:00"
16717.0,United Kingdom,6309.96,20,274,2905,"2009-12-07 15:55:00","2011-11-30 17:42:00"
13654.0,United Kingdom,6308.0,11,262,4762,"2009-12-02 11:43:00","2011-10-27 16:24:00"
12484.0,Spain,6303.85,16,330,3260,"2009-12-03 10:57:00","2011-11-07 11:37:00"
13590.0,United Kingdom,6298.29,21,255,5266,"2009-12-01 13:37:00","2011-11-28 12:54:00"
14154.0,United Kingdom,6263.6,10,236,3204,"2010-01-13 12:47:00","2011-04-14 16:26:00"
14004.0,United Kingdom,6258.45,11,127,3425,"2010-09-30 09:39:00","2011-10-27 14:40:00"
13334.0,United Kingdom,6257.0,6,307,3226,"2010-02-25 10:49:00","2011-09-18 15:21:00"
16940.0,United Kingdom,6245.41,11,362,4470,"2009-12-08 13:08:00","2011-10-18 13:15:00"
17838.0,United Kingdom,6239.55,15,141,3686,"2010-03-19 09:53:00","2011-11-13 11:38:00"
18245.0,United Kingdom,6236.23,23,336,5078,"2010-03-08 15:26:00","2011-12-02 14:48:00"
17873.0,United Kingdom,6229.56,20,65,3760,"2009-12-16 15:11:00","2011-09-20 16:41:00"
15674.0,United Kingdom,6217.85,18,262,3444,"2009-12-08 17:08:00","2011-09-27 15:17:00"
17799.0,United Kingdom,6216.74,23,478,3692,"2009-12-13 16:03:00","2011-11-17 15:16:00"
13615.0,United Kingdom,6212.23,12,259,2891,"2010-01-28 15:43:00","2011-01-31 11:29:00"
12497.0,Germany,6211.75,4,42,5684,"2010-01-26 17:21:00","2011-09-19 12:29:00"
16938.0,United Kingdom,6209.93,10,547,3569,"2010-02-17 14:47:00","2011-12-01 10:20:00"
16456.0,United Kingdom,6185.41,14,227,3724,"2010-03-29 11:16:00","2011-09-01 13:50:00"
14113.0,United Kingdom,6156.75,31,79,3092,"2009-12-07 10:44:00","2011-12-06 12:18:00"
17669.0,United Kingdom,6142.35,10,85,3505,"2010-04-01 18:48:00","2011-10-28 08:53:00"
14852.0,United Kingdom,6123.63,21,152,4366,"2010-03-05 14:51:00","2011-10-12 13:20:00"
13935.0,United Kingdom,6116.92,3,67,2252,"2010-02-25 16:01:00","2010-04-22 11:21:00"
14180.0,United Kingdom,6110.75,42,125,864,"2010-06-09 14:56:00","2011-11-29 10:56:00"
17509.0,United Kingdom,6100.74,11,75,3530,"2011-10-07 13:14:00","2011-10-13 12:16:00"
14907.0,United Kingdom,6094.69,23,153,2783,"2009-12-08 18:35:00","2011-12-06 14:14:00"
13136.0,United Kingdom,6077.8,24,207,3038,"2009-12-08 17:27:00","2011-10-20 19:13:00"
14530.0,United Kingdom,6077.15,19,270,2999,"2010-01-21 11:25:00","2011-11-14 10:38:00"
12406.0,Denmark,6072.21,7,114,3383,"2010-01-11 14:04:00","2011-11-17 19:22:00"
12417.0,Belgium,6069.85,25,239,2504,"2009-12-06 10:30:00","2011-12-06 14:52:00"
13317.0,United Kingdom,6068.53,31,222,3052,"2009-12-13 11:11:00","2011-10-06 19:21:00"
17625.0,United Kingdom,6067.8,8,429,3551,"2009-12-15 11:49:00","2011-11-21 13:36:00"
18178.0,United Kingdom,6054.49,15,204,3841,"2010-02-18 14:25:00","2011-08-18 06:34:00"
12664.0,Finland,6052.04,12,10,1494,"2009-12-13 10:28:00","2011-12-01 17:07:00"
14560.0,United Kingdom,6050.44,46,60,4543,"2009-12-02 10:15:00","2011-12-02 15:22:00"
16954.0,United Kingdom,6037.33,21,83,4077,"2010-01-18 14:49:00","2011-12-09 09:46:00"
12835.0,United Kingdom,6018.67,49,140,2343,"2009-12-03 12:13:00","2010-10-17 16:35:00"
16103.0,United Kingdom,6002.76,27,111,2606,"2010-01-08 12:08:00","2011-12-02 14:16:00"
13266.0,United Kingdom,5965.3,30,154,6669,"2009-12-17 10:52:00","2011-11-28 14:39:00"
17491.0,United Kingdom,5964.12,18,105,3629,"2010-04-28 11:57:00","2011-12-08 16:18:00"
14918.0,United Kingdom,5955.81,9,79,2551,"2010-04-08 11:18:00","2011-08-16 11:50:00"
